Month,Year,Quarter,Month_Name,Month_Index,User_Month_Key,Department_Month_Key,User_ID,Employee_Label,Department,Business_Unit,Role_Level,Location,Hire_Date,Training_Status,AI_Training_Date,AI_Champion,License_Tier,Active_Flag,New_User_Flag,Retained_User_Flag,Reactivated_User_Flag,Churned_User_Flag,First_Active_Month,Adoption_Stage,AI_Maturity_Score,User_Month_Messages,User_Month_Cost_USD,User_Month_Hours_Saved,User_Month_Value_USD,User_Month_ROI_Pct,Activity_ID,Tool,Tool_Category,Use_Case,Channel,Sessions,Messages,Days_Active,Active_Minutes,Input_Tokens,Output_Tokens,Usage_Cost_USD,License_Cost_USD,Total_Cost_USD,Estimated_Hours_Saved,Estimated_Value_USD,ROI_Pct,Satisfaction_Score,Successful_Response_Pct,Policy_Compliance_Pct,Sensitive_Data_Incidents,Escalations,Automation_Runs,Avg_Response_Time_Sec,Department_Headcount,Department_Active_Users,Department_Adoption_Rate_Pct,Adoption_Target_Pct,Adoption_Target_Gap_Pct,Active_User_Target,Message_Target,Department_Month_Messages,Department_Month_Cost_USD,Monthly_Budget_USD,Budget_Variance_USD,Department_Month_Hours_Saved,Hours_Saved_Target,Satisfaction_Target
2026-05-01,2026,Q2,May,17,U0022_2026-05,Sales_2026-05,U0022,Employee 022,Sales,Commercial,Individual Contributor,Santiago,2018-08-22,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-04-01,Advanced,80,204,50.47,9.69,238.97,373.5,A006514,Gemini Enterprise,Enterprise Assistant,Knowledge Search,Mobile,10,111,6,335,45566,33219,0.4689,20,20.47,4.34,110.54,440.0,3.1,90.5,100,0,0,0,2.07,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0022_2026-05,Sales_2026-05,U0022,Employee 022,Sales,Commercial,Individual Contributor,Santiago,2018-08-22,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-04-01,Advanced,80,204,50.47,9.69,238.97,373.5,A006515,Microsoft Copilot,Enterprise Assistant,Content Creation,Desktop,11,93,7,173,72822,28002,0.0,30,30.0,5.35,128.43,328.1,4.3,88.7,96.5,0,0,0,3.82,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0023_2026-05,Sales_2026-05,U0023,Employee 023,Sales,Commercial,Individual Contributor,Remote,2024-01-28,Not Trained,,Yes,Standard,1,0,1,0,0,2025-03-01,Advanced,82,219,20.74,15.69,390.0,1780.4,A006516,Internal Sales Agent,Internal Agent,Sales Enablement,Web,17,178,14,411,82451,54006,0.5969,0,0.6,12.74,318.88,53046.7,3.5,94.4,94.4,0,0,0,5.72,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0023_2026-05,Sales_2026-05,U0023,Employee 023,Sales,Commercial,Individual Contributor,Remote,2024-01-28,Not Trained,,Yes,Standard,1,0,1,0,0,2025-03-01,Advanced,82,219,20.74,15.69,390.0,1780.4,A006517,Gemini Enterprise,Enterprise Assistant,Content Creation,Web,3,41,1,119,16192,9481,0.1434,20,20.14,2.95,71.12,253.1,3.1,85.8,94.1,0,0,0,3.38,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0024_2026-05,Sales_2026-05,U0024,Employee 024,Sales,Commercial,Individual Contributor,Valparaíso,2022-12-01,Trained,2025-01-01,No,Standard,1,0,1,0,0,2025-06-01,Advanced,72,194,30.0,14.59,366.58,1121.9,A006518,Microsoft Copilot,Enterprise Assistant,Content Creation,Desktop,30,194,15,468,116100,40677,0.0,30,30.0,14.59,366.58,1121.9,4.2,99.5,97.8,0,0,0,5.16,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0025_2026-05,Sales_2026-05,U0025,Employee 025,Sales,Commercial,Specialist,Santiago,2020-11-20,Trained,2025-01-01,No,Standard,1,0,1,0,0,2025-04-01,Advanced,78,230,0.44,9.97,312.77,70984.1,A006519,Internal Sales Agent,Internal Agent,Knowledge Search,WhatsApp,27,230,22,352,62457,39279,0.4391,0,0.44,9.97,312.77,70984.1,3.5,86.8,98.1,0,1,0,3.8,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0026_2026-05,Sales_2026-05,U0026,Employee 026,Sales,Commercial,Individual Contributor,Santiago,2020-05-26,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-10-01,Regular,70,141,30.34,7.51,176.27,481.0,A006520,Internal Sales Agent,Internal Agent,Sales Enablement,Web,8,95,6,213,29639,34486,0.3352,0,0.34,5.64,134.96,39594.1,3.3,95.9,99.3,0,0,0,4.27,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0026_2026-05,Sales_2026-05,U0026,Employee 026,Sales,Commercial,Individual Contributor,Santiago,2020-05-26,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-10-01,Regular,70,141,30.34,7.51,176.27,481.0,A006521,Microsoft Copilot,Enterprise Assistant,Knowledge Search,Desktop,4,46,3,138,15660,9710,0.0,30,30.0,1.87,41.31,37.7,4.2,96.0,99.7,0,0,0,3.45,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0027_2026-05,Sales_2026-05,U0027,Employee 027,Sales,Commercial,Individual Contributor,Antofagasta,2024-12-09,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Regular,66,123,20.65,10.17,250.62,1113.7,A006522,Gemini Enterprise,Enterprise Assistant,Content Creation,Web,6,52,3,148,29936,17385,0.2637,20,20.26,3.96,93.34,360.7,3.9,93.1,100,0,0,0,1.77,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0027_2026-05,Sales_2026-05,U0027,Employee 027,Sales,Commercial,Individual Contributor,Antofagasta,2024-12-09,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Regular,66,123,20.65,10.17,250.62,1113.7,A006523,Internal Sales Agent,Internal Agent,Forecasting,WhatsApp,10,71,7,203,54173,34789,0.3867,0,0.39,6.21,157.28,40228.2,3.8,97.6,95.6,0,0,0,2.83,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0028_2026-05,Sales_2026-05,U0028,Employee 028,Sales,Commercial,Individual Contributor,Valparaíso,2024-12-12,Trained,2025-03-01,No,Standard,1,0,1,0,0,2025-02-01,Regular,55,90,30.0,8.21,211.99,606.6,A006524,Microsoft Copilot,Enterprise Assistant,Forecasting,Desktop,12,90,9,171,62318,35394,0.0,30,30.0,8.21,211.99,606.6,4.2,86.7,98.5,0,0,0,1.96,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0029_2026-05,Sales_2026-05,U0029,Employee 029,Sales,Commercial,Individual Contributor,Santiago,2025-08-21,Trained,2025-04-01,Yes,Standard,1,0,1,0,0,2025-01-01,Power User,100,608,57.65,50.8,1134.99,1868.8,A006525,Internal Sales Agent,Internal Agent,Forecasting,Web,28,317,18,846,307148,157798,1.8767,0,1.88,33.94,753.38,39973.4,4.1,91.6,96.1,0,0,0,3.38,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0029_2026-05,Sales_2026-05,U0029,Employee 029,Sales,Commercial,Individual Contributor,Santiago,2025-08-21,Trained,2025-04-01,Yes,Standard,1,0,1,0,0,2025-01-01,Power User,100,608,57.65,50.8,1134.99,1868.8,A006526,ChatGPT Enterprise,Enterprise Assistant,Knowledge Search,Mobile,18,164,10,369,81530,24200,0.7707,25,25.77,5.66,127.39,394.3,3.8,95.7,100,0,0,0,1.63,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0029_2026-05,Sales_2026-05,U0029,Employee 029,Sales,Commercial,Individual Contributor,Santiago,2025-08-21,Trained,2025-04-01,Yes,Standard,1,0,1,0,0,2025-01-01,Power User,100,608,57.65,50.8,1134.99,1868.8,A006527,Microsoft Copilot,Enterprise Assistant,Sales Enablement,Teams,11,127,5,398,38689,30226,0.0,30,30.0,11.2,254.22,747.4,4.2,88.9,97.1,0,0,0,4.07,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0030_2026-05,Sales_2026-05,U0030,Employee 030,Sales,Commercial,Specialist,Santiago,2023-02-02,Trained,2025-07-01,No,Premium,1,0,1,0,0,2025-04-01,Regular,62,129,30.0,7.44,227.77,659.2,A006528,Microsoft Copilot,Enterprise Assistant,Meeting Summaries,Web,17,129,9,284,128484,34199,0.0,30,30.0,7.44,227.77,659.2,4.0,96.1,97.0,0,0,0,3.07,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0031_2026-05,Sales_2026-05,U0031,Employee 031,Sales,Commercial,Individual Contributor,Santiago,2013-02-06,Not Trained,,No,Standard,1,0,1,0,0,2025-06-01,Regular,59,125,45.9,10.29,240.29,423.5,A006529,Gemini Enterprise,Enterprise Assistant,Content Creation,Mobile,7,63,3,95,35208,21608,0.3217,20,20.32,3.5,84.12,314.0,4.0,93.7,95.7,0,0,0,5.15,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0031_2026-05,Sales_2026-05,U0031,Employee 031,Sales,Commercial,Individual Contributor,Santiago,2013-02-06,Not Trained,,No,Standard,1,0,1,0,0,2025-06-01,Regular,59,125,45.9,10.29,240.29,423.5,A006530,ChatGPT Enterprise,Enterprise Assistant,Forecasting,Mobile,10,62,9,157,34123,27493,0.583,25,25.58,6.79,156.17,510.5,3.9,99.5,93.4,0,0,0,2.04,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0032_2026-05,Sales_2026-05,U0032,Employee 032,Sales,Commercial,Individual Contributor,Santiago,2020-02-20,Trained,2025-06-01,No,Standard,1,0,1,0,0,2025-01-01,Advanced,70,183,23.77,21.46,546.6,2199.5,A006531,Claude Enterprise,Enterprise Assistant,Forecasting,Web,29,183,18,556,161145,64135,1.7677,22,23.77,21.46,546.6,2199.5,3.9,99.5,99.7,0,0,0,3.43,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0033_2026-05,Sales_2026-05,U0033,Employee 033,Sales,Commercial,Individual Contributor,Valparaíso,2021-04-28,Trained,2025-03-01,No,Standard,1,0,1,0,0,2025-07-01,Power User,93,320,0.93,22.47,535.26,57454.8,A006532,Internal Sales Agent,Internal Agent,Sales Enablement,Web,50,320,22,805,178346,71539,0.929,0,0.93,22.47,535.26,57454.8,2.9,82.2,96.4,0,0,0,5.39,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0034_2026-05,Sales_2026-05,U0034,Employee 034,Sales,Commercial,Specialist,Valparaíso,2013-08-10,Trained,2025-05-01,No,Standard,1,0,1,0,0,2025-06-01,Advanced,66,153,0.3,5.02,157.51,52403.3,A006533,Internal Sales Agent,Internal Agent,Knowledge Search,Web,21,153,13,454,49235,24577,0.2951,0,0.3,5.02,157.51,52403.3,4.8,99.5,98.1,0,0,0,4.43,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0035_2026-05,Sales_2026-05,U0035,Employee 035,Sales,Commercial,Manager,Valparaíso,2024-03-06,Trained,2025-01-01,No,Standard,1,0,1,0,0,2025-06-01,Regular,56,96,0.3,5.2,219.6,73100.0,A006534,Internal Sales Agent,Internal Agent,Content Creation,Web,16,96,12,213,51581,24270,0.2973,0,0.3,5.2,219.6,73100.0,3.6,90.7,96.3,0,0,0,7.15,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0036_2026-05,Sales_2026-05,U0036,Employee 036,Sales,Commercial,Individual Contributor,Antofagasta,2023-12-27,Trained,2025-05-01,No,Standard,1,0,1,0,0,2025-09-01,Regular,64,142,0.42,5.6,137.78,32704.8,A006535,Internal Sales Agent,Internal Agent,Knowledge Search,Web,17,142,9,218,41610,42508,0.4233,0,0.42,5.6,137.78,32704.8,4.1,90.5,100,0,0,0,5.06,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0037_2026-05,Sales_2026-05,U0037,Employee 037,Sales,Commercial,Individual Contributor,Santiago,2023-12-22,Trained,2025-06-01,No,Standard,1,0,1,0,0,2025-07-01,Regular,51,67,0.2,4.11,105.57,52685.0,A006536,Internal Sales Agent,Internal Agent,Sales Enablement,WhatsApp,6,67,4,185,23244,19765,0.2046,0,0.2,4.11,105.57,52685.0,4.0,99.5,96.4,0,0,0,3.31,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0038_2026-05,Sales_2026-05,U0038,Employee 038,Sales,Commercial,Individual Contributor,Antofagasta,2024-08-22,Trained,2025-03-01,No,Standard,1,0,1,0,0,2025-06-01,Regular,51,65,20.3,5.39,137.13,575.5,A006537,Gemini Enterprise,Enterprise Assistant,Sales Enablement,Web,8,65,4,166,26668,22199,0.302,20,20.3,5.39,137.13,575.5,3.6,99.5,98.1,0,0,0,2.54,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0039_2026-05,Sales_2026-05,U0039,Employee 039,Sales,Commercial,Individual Contributor,Concepción,2023-07-07,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Advanced,91,271,25.97,20.05,480.69,1750.9,A006538,Internal Sales Agent,Internal Agent,Sales Enablement,Web,27,229,13,721,88542,39461,0.4928,0,0.49,15.56,378.18,77079.6,3.5,88.7,98.6,0,0,0,3.14,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0039_2026-05,Sales_2026-05,U0039,Employee 039,Sales,Commercial,Individual Contributor,Concepción,2023-07-07,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Advanced,91,271,25.97,20.05,480.69,1750.9,A006539,ChatGPT Enterprise,Enterprise Assistant,Forecasting,Mobile,4,42,2,87,33287,20586,0.4752,25,25.48,4.49,102.51,302.3,4.2,94.0,98.4,0,0,0,3.43,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0040_2026-05,Sales_2026-05,U0040,Employee 040,Sales,Commercial,Specialist,Santiago,2023-03-05,Trained,2025-07-01,No,Premium,1,0,1,0,0,2025-01-01,Advanced,66,155,0.59,9.26,288.52,48801.7,A006540,Internal Sales Agent,Internal Agent,Sales Enablement,Web,21,155,15,336,85522,52696,0.5926,0,0.59,9.26,288.52,48801.7,3.7,98.9,100,0,0,0,5.14,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0041_2026-05,Sales_2026-05,U0041,Employee 041,Sales,Commercial,Individual Contributor,Santiago,2023-11-05,Trained,2025-05-01,No,Standard,1,0,1,0,0,2025-05-01,Regular,56,94,20.64,5.48,140.97,583.0,A006541,Gemini Enterprise,Enterprise Assistant,Meeting Summaries,Web,12,94,6,200,76542,41352,0.6431,20,20.64,5.48,140.97,583.0,3.5,92.4,99.2,0,0,0,3.75,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0042_2026-05,Sales_2026-05,U0042,Employee 042,Sales,Commercial,Manager,Santiago,2019-05-10,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Regular,71,148,55.47,11.07,440.83,694.7,A006542,ChatGPT Enterprise,Enterprise Assistant,Sales Enablement,Mobile,10,95,6,259,42632,17219,0.4714,25,25.47,6.69,270.41,961.7,3.8,93.9,98.1,0,0,0,1.87,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0042_2026-05,Sales_2026-05,U0042,Employee 042,Sales,Commercial,Manager,Santiago,2019-05-10,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-02-01,Regular,71,148,55.47,11.07,440.83,694.7,A006543,Microsoft Copilot,Enterprise Assistant,Sales Enablement,Desktop,7,53,5,109,32693,14903,0.0,30,30.0,4.38,170.42,468.1,3.9,96.8,100,0,0,0,2.07,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0043_2026-05,Sales_2026-05,U0043,Employee 043,Sales,Commercial,Individual Contributor,Santiago,2024-07-13,Not Trained,,No,Standard,1,0,1,0,0,2025-08-01,Regular,44,75,0.2,3.56,86.36,43080.0,A006544,Internal Sales Agent,Internal Agent,Knowledge Search,WhatsApp,10,75,8,239,29153,17346,0.1971,0,0.2,3.56,86.36,43080.0,2.6,80.2,96.9,0,2,0,2.91,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0044_2026-05,Sales_2026-05,U0044,Employee 044,Sales,Commercial,Individual Contributor,Antofagasta,2019-02-06,Trained,2025-03-01,No,Premium,1,0,1,0,0,2025-03-01,Regular,63,140,0.45,10.53,255.1,56588.9,A006545,Internal Sales Agent,Internal Agent,Sales Enablement,WhatsApp,23,140,11,340,54466,42204,0.4466,0,0.45,10.53,255.1,56588.9,2.7,94.1,98.4,0,0,0,4.9,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0045_2026-05,Sales_2026-05,U0045,Employee 045,Sales,Commercial,Specialist,Santiago,2021-08-25,Trained,2025-09-01,No,Standard,1,0,1,0,0,2025-08-01,Explorer,46,39,20.25,2.1,70.17,246.5,A006546,Gemini Enterprise,Enterprise Assistant,Content Creation,Web,6,39,5,103,28979,16463,0.2516,20,20.25,2.1,70.17,246.5,3.7,92.1,98.7,0,1,0,2.27,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0046_2026-05,Sales_2026-05,U0046,Employee 046,Sales,Commercial,Specialist,Santiago,2019-01-04,Trained,2025-04-01,No,Standard,1,0,1,0,0,2025-06-01,Advanced,78,195,26.1,11.86,401.57,1438.6,A006547,Internal Sales Agent,Internal Agent,Meeting Summaries,Web,11,67,9,119,32265,37138,0.3616,0,0.36,4.08,133.39,36952.8,3.9,92.7,97.2,0,0,0,2.99,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0046_2026-05,Sales_2026-05,U0046,Employee 046,Sales,Commercial,Specialist,Santiago,2019-01-04,Trained,2025-04-01,No,Standard,1,0,1,0,0,2025-06-01,Advanced,78,195,26.1,11.86,401.57,1438.6,A006548,ChatGPT Enterprise,Enterprise Assistant,Sales Enablement,Mobile,15,128,8,405,63928,27991,0.7395,25,25.74,7.78,268.18,941.9,4.1,98.3,97.4,0,0,0,4.42,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0047_2026-05,Sales_2026-05,U0047,Employee 047,Sales,Commercial,Individual Contributor,Remote,2023-08-17,Trained,2025-01-01,No,Standard,1,0,1,0,0,2025-01-01,Regular,56,95,0.23,3.49,87.75,38052.2,A006549,Internal Sales Agent,Internal Agent,Knowledge Search,Web,12,95,7,265,31397,20490,0.2267,0,0.23,3.49,87.75,38052.2,3.4,99.5,100,0,0,0,3.21,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0048_2026-05,Sales_2026-05,U0048,Employee 048,Sales,Commercial,Individual Contributor,Santiago,2024-11-17,Trained,2025-04-01,No,Standard,1,0,1,0,0,2025-05-01,Power User,100,609,22.68,46.45,1104.47,4769.8,A006550,Internal Sales Agent,Internal Agent,Sales Enablement,Web,39,440,22,633,177601,136745,1.4492,0,1.45,26.2,614.93,42309.0,4.1,98.4,97.8,0,1,0,4.06,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0048_2026-05,Sales_2026-05,U0048,Employee 048,Sales,Commercial,Individual Contributor,Santiago,2024-11-17,Trained,2025-04-01,No,Standard,1,0,1,0,0,2025-05-01,Power User,100,609,22.68,46.45,1104.47,4769.8,A006551,Gemini Enterprise,Enterprise Assistant,Forecasting,Web,21,169,16,372,112723,89078,1.2289,20,21.23,20.25,489.54,2205.9,4.0,90.1,97.2,0,0,0,2.36,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0049_2026-05,Sales_2026-05,U0049,Employee 049,Sales,Commercial,Specialist,Santiago,2024-01-16,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-10-01,Advanced,70,182,0.6,13.83,422.1,70250.0,A006552,Internal Sales Agent,Internal Agent,Sales Enablement,WhatsApp,16,182,11,464,112496,46311,0.5955,0,0.6,13.83,422.1,70250.0,3.7,90.4,97.2,0,1,0,4.82,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0050_2026-05,Sales_2026-05,U0050,Employee 050,Sales,Commercial,Individual Contributor,Valparaíso,2018-11-21,Trained,2025-02-01,No,Standard,1,0,1,0,0,2025-03-01,Regular,58,110,30.0,9.23,211.42,604.7,A006553,Microsoft Copilot,Enterprise Assistant,Sales Enablement,Desktop,9,110,5,259,67460,25107,0.0,30,30.0,9.23,211.42,604.7,4.1,89.9,98.2,0,0,0,3.5,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0051_2026-05,Sales_2026-05,U0051,Employee 051,Sales,Commercial,Individual Contributor,Concepción,2022-06-22,Trained,2025-06-01,No,Standard,1,0,1,0,0,2025-03-01,Power User,100,390,27.77,35.0,867.1,3022.4,A006554,ChatGPT Enterprise,Enterprise Assistant,Forecasting,Mobile,27,192,20,398,82107,101049,1.9263,25,26.93,18.58,458.97,1604.3,3.5,91.7,100,0,0,0,3.56,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0051_2026-05,Sales_2026-05,U0051,Employee 051,Sales,Commercial,Individual Contributor,Concepción,2022-06-22,Trained,2025-06-01,No,Standard,1,0,1,0,0,2025-03-01,Power User,100,390,27.77,35.0,867.1,3022.4,A006555,Internal Sales Agent,Internal Agent,Sales Enablement,Web,31,198,22,612,114440,75962,0.8366,0,0.84,16.42,408.13,48486.9,3.3,92.7,97.9,0,0,0,2.82,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0052_2026-05,Sales_2026-05,U0052,Employee 052,Sales,Commercial,Specialist,Santiago,2016-02-08,Trained,2025-04-01,No,Standard,1,0,0,1,0,2025-01-01,Advanced,78,239,56.1,22.16,711.96,1169.1,A006556,Microsoft Copilot,Enterprise Assistant,Content Creation,Desktop,12,137,6,375,93747,28204,0.0,30,30.0,10.66,352.18,1073.9,4.1,95.7,100.0,0,0,0,2.47,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0052_2026-05,Sales_2026-05,U0052,Employee 052,Sales,Commercial,Specialist,Santiago,2016-02-08,Trained,2025-04-01,No,Standard,1,0,0,1,0,2025-01-01,Advanced,78,239,56.1,22.16,711.96,1169.1,A006557,ChatGPT Enterprise,Enterprise Assistant,Forecasting,Web,15,102,7,235,70326,49665,1.0966,25,26.1,11.5,359.78,1278.5,4.3,88.5,99.1,0,0,0,3.11,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0053_2026-05,Sales_2026-05,U0053,Employee 053,Sales,Commercial,Individual Contributor,Santiago,2025-09-26,Trained,2025-03-01,No,Standard,1,0,1,0,0,2025-04-01,Power User,100,382,23.13,25.96,623.5,2595.6,A006558,Claude Enterprise,Enterprise Assistant,Knowledge Search,Web,6,70,3,156,31156,14158,0.3681,22,22.37,2.55,56.67,153.3,4.1,91.4,96.8,0,0,0,3.23,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0053_2026-05,Sales_2026-05,U0053,Employee 053,Sales,Commercial,Individual Contributor,Santiago,2025-09-26,Trained,2025-03-01,No,Standard,1,0,1,0,0,2025-04-01,Power User,100,382,23.13,25.96,623.5,2595.6,A006559,Internal Sales Agent,Internal Agent,Content Creation,WhatsApp,32,312,17,461,163993,54417,0.7633,0,0.76,23.41,566.83,74482.9,3.9,91.9,97.0,0,0,0,6.71,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0054_2026-05,Sales_2026-05,U0054,Employee 054,Sales,Commercial,Individual Contributor,Remote,2023-10-01,Trained,2025-05-01,No,Premium,1,0,1,0,0,2025-06-01,Regular,65,116,45.85,7.75,195.73,326.9,A006560,Gemini Enterprise,Enterprise Assistant,Sales Enablement,Mobile,2,23,1,57,10065,8652,0.1167,20,20.12,1.66,39.32,95.4,3.3,97.5,98.7,0,0,0,5.03,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
2026-05-01,2026,Q2,May,17,U0054_2026-05,Sales_2026-05,U0054,Employee 054,Sales,Commercial,Individual Contributor,Remote,2023-10-01,Trained,2025-05-01,No,Premium,1,0,1,0,0,2025-06-01,Regular,65,116,45.85,7.75,195.73,326.9,A006561,ChatGPT Enterprise,Enterprise Assistant,Sales Enablement,Web,13,93,10,281,48529,32299,0.7271,25,25.73,6.09,156.41,507.9,4.2,99.5,96.2,0,0,0,2.75,64,63,98.4,88.8,9.7,57,8949,11715,1505.47,2409.6,904.13,826.8,715.9,4.1
